id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_hotel,jumlah_hotel,satuan,tahun
713,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 4,4,UNIT,2019
714,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 5,1,UNIT,2019
715,32,JAWA BARAT,3203,KABUPATEN CIANJUR,NON BINTANG,51,UNIT,2019
716,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 1,5,UNIT,2019
717,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 2,1,UNIT,2019
718,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 3,9,UNIT,2019
719,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 4,2,UNIT,2019
720,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 5,2,UNIT,2019
721,32,JAWA BARAT,3204,KABUPATEN BANDUNG,NON BINTANG,65,UNIT,2019
722,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 1,0,UNIT,2019
723,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 2,0,UNIT,2019
724,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 3,1,UNIT,2019
725,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 4,1,UNIT,2019
726,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 5,0,UNIT,2019
727,32,JAWA BARAT,3205,KABUPATEN GARUT,NON BINTANG,352,UNIT,2019
728,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 1,0,UNIT,2019
729,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 2,0,UNIT,2019
730,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 3,0,UNIT,2019
731,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 4,0,UNIT,2019
732,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 5,0,UNIT,2019
733,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,NON BINTANG,15,UNIT,2019
734,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 1,0,UNIT,2019
735,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 2,0,UNIT,2019
736,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 3,0,UNIT,2019
737,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 4,0,UNIT,2019
738,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 5,0,UNIT,2019
739,32,JAWA BARAT,3207,KABUPATEN CIAMIS,NON BINTANG,16,UNIT,2019
740,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 1,1,UNIT,2019
741,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 2,1,UNIT,2019
742,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 3,4,UNIT,2019
743,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 4,0,UNIT,2019
744,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 5,0,UNIT,2019
745,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,NON BINTANG,33,UNIT,2019
746,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 1,0,UNIT,2019
747,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 2,0,UNIT,2019
748,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 3,2,UNIT,2019
749,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 4,1,UNIT,2019
750,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 5,0,UNIT,2019
751,32,JAWA BARAT,3209,KABUPATEN CIREBON,NON BINTANG,22,UNIT,2019
752,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 1,2,UNIT,2019
753,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 2,0,UNIT,2019
754,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 3,0,UNIT,2019
755,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 4,0,UNIT,2019
756,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 5,0,UNIT,2019
757,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,NON BINTANG,13,UNIT,2019
758,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 1,0,UNIT,2019
759,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 2,1,UNIT,2019
760,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 3,4,UNIT,2019
761,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 4,0,UNIT,2019
762,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 5,0,UNIT,2019
763,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,NON BINTANG,19,UNIT,2019
764,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 1,0,UNIT,2019
765,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 2,2,UNIT,2019
766,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 3,0,UNIT,2019
767,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 4,0,UNIT,2019
768,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 5,0,UNIT,2019
769,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,NON BINTANG,26,UNIT,2019
770,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 1,3,UNIT,2019
771,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 2,2,UNIT,2019
772,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 3,5,UNIT,2019
773,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 4,0,UNIT,2019
774,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 5,0,UNIT,2019
775,32,JAWA BARAT,3213,KABUPATEN SUBANG,NON BINTANG,40,UNIT,2019
776,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 1,0,UNIT,2019
777,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 2,1,UNIT,2019
778,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 3,0,UNIT,2019
779,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 4,1,UNIT,2019
780,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 5,1,UNIT,2019
781,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,NON BINTANG,31,UNIT,2019
782,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 1,1,UNIT,2019
783,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 2,3,UNIT,2019
784,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 3,4,UNIT,2019
785,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 4,8,UNIT,2019
786,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 5,0,UNIT,2019
787,32,JAWA BARAT,3215,KABUPATEN KARAWANG,NON BINTANG,18,UNIT,2019
788,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 1,26,UNIT,2019
789,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 2,4,UNIT,2019
790,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 3,4,UNIT,2019
791,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 4,3,UNIT,2019
792,32,JAWA BARAT,3216,KABUPATEN BEKASI,BINTANG 5,1,UNIT,2019
793,32,JAWA BARAT,3216,KABUPATEN BEKASI,NON BINTANG,0,UNIT,2019
794,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 1,1,UNIT,2019
795,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 2,3,UNIT,2019
796,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 3,7,UNIT,2019
797,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 4,3,UNIT,2019
798,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BINTANG 5,0,UNIT,2019
799,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,NON BINTANG,85,UNIT,2019
800,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 1,3,UNIT,2019
801,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 2,4,UNIT,2019
802,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 3,3,UNIT,2019
803,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 4,0,UNIT,2019
804,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BINTANG 5,0,UNIT,2019
805,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,NON BINTANG,234,UNIT,2019
806,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 1,0,UNIT,2019
807,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 2,0,UNIT,2019
808,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 3,30,UNIT,2019
809,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 4,0,UNIT,2019
810,32,JAWA BARAT,3271,KOTA BOGOR,BINTANG 5,0,UNIT,2019
811,32,JAWA BARAT,3271,KOTA BOGOR,NON BINTANG,48,UNIT,2019
812,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 1,0,UNIT,2019
813,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 2,0,UNIT,2019
814,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 3,0,UNIT,2019
815,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 4,0,UNIT,2019
816,32,JAWA BARAT,3272,KOTA SUKABUMI,BINTANG 5,0,UNIT,2019
817,32,JAWA BARAT,3272,KOTA SUKABUMI,NON BINTANG,0,UNIT,2019
818,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 1,15,UNIT,2019
819,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 2,37,UNIT,2019
820,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 3,65,UNIT,2019
821,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 4,176,UNIT,2019
822,32,JAWA BARAT,3273,KOTA BANDUNG,BINTANG 5,20,UNIT,2019
823,32,JAWA BARAT,3273,KOTA BANDUNG,NON BINTANG,350,UNIT,2019
824,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 1,0,UNIT,2019
825,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 2,7,UNIT,2019
826,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 3,10,UNIT,2019
827,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 4,4,UNIT,2019
828,32,JAWA BARAT,3274,KOTA CIREBON,BINTANG 5,0,UNIT,2019
829,32,JAWA BARAT,3274,KOTA CIREBON,NON BINTANG,48,UNIT,2019
830,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 1,4,UNIT,2019
831,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 2,1,UNIT,2019
832,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 3,4,UNIT,2019
833,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 4,7,UNIT,2019
834,32,JAWA BARAT,3275,KOTA BEKASI,BINTANG 5,0,UNIT,2019
835,32,JAWA BARAT,3275,KOTA BEKASI,NON BINTANG,31,UNIT,2019
836,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 1,0,UNIT,2019
837,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 2,0,UNIT,2019
838,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 3,6,UNIT,2019
839,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 4,1,UNIT,2019
840,32,JAWA BARAT,3276,KOTA DEPOK,BINTANG 5,0,UNIT,2019
841,32,JAWA BARAT,3276,KOTA DEPOK,NON BINTANG,2,UNIT,2019
842,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 1,0,UNIT,2019
843,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 2,0,UNIT,2019
844,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 3,1,UNIT,2019
845,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 4,0,UNIT,2019
846,32,JAWA BARAT,3277,KOTA CIMAHI,BINTANG 5,0,UNIT,2019
847,32,JAWA BARAT,3277,KOTA CIMAHI,NON BINTANG,7,UNIT,2019
848,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 1,2,UNIT,2019
849,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 2,5,UNIT,2019
850,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 3,5,UNIT,2019
851,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 4,0,UNIT,2019
852,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BINTANG 5,0,UNIT,2019
853,32,JAWA BARAT,3278,KOTA TASIKMALAYA,NON BINTANG,22,UNIT,2019
854,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 1,0,UNIT,2019
855,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 2,0,UNIT,2019
856,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 3,0,UNIT,2019
857,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 4,0,UNIT,2019
858,32,JAWA BARAT,3279,KOTA BANJAR,BINTANG 5,0,UNIT,2019
859,32,JAWA BARAT,3279,KOTA BANJAR,NON BINTANG,12,UNIT,2019
860,32,JAWA BARAT,3201,KABUPATEN BOGOR,BINTANG 1,0,UNIT,2020
861,32,JAWA BARAT,3201,KABUPATEN BOGOR,BINTANG 2,1,UNIT,2020
862,32,JAWA BARAT,3201,KABUPATEN BOGOR,BINTANG 3,7,UNIT,2020
863,32,JAWA BARAT,3201,KABUPATEN BOGOR,BINTANG 4,8,UNIT,2020
864,32,JAWA BARAT,3201,KABUPATEN BOGOR,BINTANG 5,4,UNIT,2020
865,32,JAWA BARAT,3201,KABUPATEN BOGOR,NON BINTANG,298,UNIT,2020
866,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BINTANG 1,0,UNIT,2020
867,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BINTANG 2,4,UNIT,2020
868,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BINTANG 3,3,UNIT,2020
869,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BINTANG 4,1,UNIT,2020
870,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BINTANG 5,0,UNIT,2020
871,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,NON BINTANG,140,UNIT,2020
872,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 1,0,UNIT,2020
873,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 2,0,UNIT,2020
874,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 3,2,UNIT,2020
875,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 4,1,UNIT,2020
876,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BINTANG 5,1,UNIT,2020
877,32,JAWA BARAT,3203,KABUPATEN CIANJUR,NON BINTANG,53,UNIT,2020
878,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 1,6,UNIT,2020
879,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 2,1,UNIT,2020
880,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 3,12,UNIT,2020
881,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 4,2,UNIT,2020
882,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BINTANG 5,0,UNIT,2020
883,32,JAWA BARAT,3204,KABUPATEN BANDUNG,NON BINTANG,42,UNIT,2020
884,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 1,1,UNIT,2020
885,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 2,0,UNIT,2020
886,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 3,0,UNIT,2020
887,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 4,1,UNIT,2020
888,32,JAWA BARAT,3205,KABUPATEN GARUT,BINTANG 5,0,UNIT,2020
889,32,JAWA BARAT,3205,KABUPATEN GARUT,NON BINTANG,352,UNIT,2020
890,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 1,0,UNIT,2020
891,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 2,0,UNIT,2020
892,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 3,0,UNIT,2020
893,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 4,0,UNIT,2020
894,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BINTANG 5,0,UNIT,2020
895,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,NON BINTANG,15,UNIT,2020
896,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 1,0,UNIT,2020
897,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 2,0,UNIT,2020
898,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 3,0,UNIT,2020
899,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 4,0,UNIT,2020
900,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BINTANG 5,0,UNIT,2020
901,32,JAWA BARAT,3207,KABUPATEN CIAMIS,NON BINTANG,16,UNIT,2020
902,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 1,1,UNIT,2020
903,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 2,1,UNIT,2020
904,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 3,4,UNIT,2020
905,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 4,0,UNIT,2020
906,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BINTANG 5,0,UNIT,2020
907,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,NON BINTANG,34,UNIT,2020
908,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 1,1,UNIT,2020
909,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 2,3,UNIT,2020
910,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 3,2,UNIT,2020
911,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 4,2,UNIT,2020
912,32,JAWA BARAT,3209,KABUPATEN CIREBON,BINTANG 5,0,UNIT,2020
913,32,JAWA BARAT,3209,KABUPATEN CIREBON,NON BINTANG,20,UNIT,2020
914,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 1,1,UNIT,2020
915,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 2,1,UNIT,2020
916,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 3,0,UNIT,2020
917,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 4,0,UNIT,2020
918,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BINTANG 5,0,UNIT,2020
919,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,NON BINTANG,13,UNIT,2020
920,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 1,0,UNIT,2020
921,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 2,1,UNIT,2020
922,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 3,4,UNIT,2020
923,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 4,0,UNIT,2020
924,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BINTANG 5,0,UNIT,2020
925,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,NON BINTANG,26,UNIT,2020
926,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 1,0,UNIT,2020
927,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 2,3,UNIT,2020
928,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 3,0,UNIT,2020
929,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 4,0,UNIT,2020
930,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BINTANG 5,0,UNIT,2020
931,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,NON BINTANG,29,UNIT,2020
932,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 1,3,UNIT,2020
933,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 2,3,UNIT,2020
934,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 3,3,UNIT,2020
935,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 4,0,UNIT,2020
936,32,JAWA BARAT,3213,KABUPATEN SUBANG,BINTANG 5,0,UNIT,2020
937,32,JAWA BARAT,3213,KABUPATEN SUBANG,NON BINTANG,40,UNIT,2020
938,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 1,0,UNIT,2020
939,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 2,0,UNIT,2020
940,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 3,1,UNIT,2020
941,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 4,1,UNIT,2020
942,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BINTANG 5,1,UNIT,2020
943,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,NON BINTANG,31,UNIT,2020
944,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 1,1,UNIT,2020
945,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 2,3,UNIT,2020
946,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BINTANG 3,4,UNIT,2020
